Age,Gender,Tenure,MonthlyCharges,Contract,PaymentMethod,TotalCharges
78,1,22,33.29,2,2,820.42
29,1,17,80.75,0,2,1351.57
45,0,50,43.12,0,1,2137.48
76,1,68,35.57,0,0,2416.24
45,0,25,62.87,1,3,1570.91
79,1,24,44.92,2,2,992.71
45,0,48,140.49,1,0,6716.51
67,1,41,95.81,0,0,3913.72
45,0,70,36.41,1,2,2563.85
41,1,66,98.22,0,2,6406.7
74,1,60,31.06,1,1,1867.54
25,1,53,88.37,0,1,4788.29
69,1,43,137.38,0,2,5911.01
72,0,55,137.19,2,0,7572.43
28,0,36,94.07,1,3,3405.29
46,1,24,142.77,2,3,3528.91
30,0,53,25.14,0,0,1350.02
75,1,3,140.93,1,0,394.64
63,1,12,113.25,0,2,1370.41
39,1,8,31.19,0,0,268.77
42,0,5,135.28,0,1,679.02
27,2,25,78.93,2,3,1948.93
22,0,52,32.19,1,2,1695.78
76,0,32,74.16,2,2,2343.14
22,0,11,96.93,0,3,1084.92
46,1,38,35.75,1,2,1489.18
60,1,51,35.08,0,3,1777.79
76,0,58,140.46,1,3,8113.68
35,0,51,55.03,1,3,2806.89
39,1,31,113.28,1,2,3505.67
48,0,20,139.48,2,0,2819.24
36,0,65,56.06,1,3,3542.83
57,0,45,111.13,2,3,5008.66
45,1,66,83.16,1,3,5520.28
20,0,26,139.78,1,1,3561.54
67,0,60,141.53,1,0,8450.25
57,0,20,97.57,1,3,1929.36
20,1,54,49.9,0,3,2667.23
60,1,29,75.31,0,0,2198.77
31,1,34,100.78,0,2,3413.12
18,1,25,119.8,0,3,2956.69
71,1,6,33.85,0,3,157.87
23,1,61,82.56,0,2,5102.67
79,2,3,32.15,1,3,149.66
40,0,2,21.25,1,3,88.49
20,0,48,39.22,0,2,1907.48
54,2,72,41.28,0,0,3075.6
27,0,66,110.88,2,0,7330.98
46,1,63,85.37,1,3,5458.76
50,0,56,124.4,0,0,6889.34
49,1,43,39.39,0,3,1677.74
51,0,28,78.9,1,1,2188.34
28,0,19,26.57,1,3,471.58
50,1,17,15.05,1,1,282.4
31,1,32,73.29,1,0,2333.26
36,0,1,141.41,1,2,46.75
69,0,34,110.83,0,0,3797.96
60,0,67,68.91,0,3,4695.52
20,0,66,137.6,1,2,9123.21
69,0,66,110.55,0,2,7218.75
78,0,23,127.81,0,1,2889.87
24,0,29,123.71,0,0,3481.35
27,0,24,70.66,0,1,1684.13
52,0,19,126.7,2,1,2427.18
74,0,10,144.99,2,3,1429.62
49,0,25,56.99,0,1,1457.85
58,1,24,36.94,1,2,793.54
29,1,1,11.58,0,0,0.0
27,0,41,18.51,2,1,782.11
57,0,16,91.46,0,3,1451.68
65,1,70,27.44,1,2,1857.77
27,0,3,61.95,0,2,177.21
75,1,34,78.61,0,3,2653.69
80,0,45,68.25,2,2,3094.01
65,0,52,130.59,0,3,6804.99
60,0,16,107.43,0,2,1686.91
32,0,14,21.01,0,1,301.94
32,0,70,146.56,0,0,10279.05
28,1,63,33.3,0,3,2107.47
62,0,61,86.02,0,2,5211.91
56,1,32,18.8,1,3,519.68
61,1,7,57.78,2,2,408.28
43,1,61,125.82,0,2,7621.41
67,2,39,53.15,0,2,2087.99
42,1,69,132.39,2,0,9177.26
19,0,45,70.95,0,0,3121.69
30,0,72,27.91,2,0,2018.9
53,1,31,10.17,0,1,203.17
29,0,42,75.54,1,0,3276.93
49,1,66,77.54,0,0,5117.32
64,0,3,50.65,1,1,184.31
40,0,3,77.49,0,0,294.58
45,0,20,72.97,1,3,1362.8
55,1,12,56.07,0,3,666.52
37,0,63,113.87,2,0,7208.02
66,1,71,98.44,1,2,6938.54
20,2,68,47.45,2,3,3287.13
53,1,18,36.11,2,0,630.48
71,0,64,96.71,2,0,6218.41
43,1,52,92.96,2,2,4822.59
53,0,39,82.73,0,2,3283.04
37,0,15,87.56,2,2,1283.03
59,0,10,106.81,2,1,1047.04
31,0,1,71.81,2,2,63.85
70,0,45,60.62,0,0,2793.29
20,0,28,88.43,2,1,2475.24
62,2,5,54.68,0,2,358.22
34,0,23,24.87,0,2,586.0
77,0,23,144.88,2,2,3302.1
74,0,62,45.74,1,2,2812.39
66,1,60,22.51,0,2,1335.39
38,0,32,84.87,0,2,2749.29
61,1,57,118.94,0,2,6748.69
54,0,51,58.08,0,2,3029.88
59,0,18,60.21,0,1,1100.65
48,0,54,107.83,0,3,5779.59
40,1,24,135.08,0,0,3276.15
65,1,28,100.65,0,2,2859.54
24,0,3,143.61,0,1,281.11
35,1,41,111.53,0,0,4602.48
18,1,72,32.46,0,0,2290.62
40,0,16,139.86,0,3,2288.16
19,0,36,144.25,1,2,5133.25
28,0,61,139.87,0,2,8466.19
24,0,57,91.09,1,2,5183.96
68,0,25,60.05,1,1,1557.06
79,0,22,62.2,1,2,1479.86
22,1,69,97.47,2,0,6682.49
47,0,15,58.32,0,1,748.21
44,1,33,97.43,0,2,3205.46
67,0,42,42.31,0,3,1812.82
21,0,34,20.04,0,1,690.95
29,1,27,80.78,0,3,2188.63
45,0,48,88.73,0,2,4257.49
56,0,18,22.42,2,2,443.97
54,0,29,36.24,2,1,1041.13
27,0,19,134.78,0,3,2519.84
64,1,72,108.17,1,0,7829.7
64,2,47,43.36,2,0,2033.73
36,1,23,93.0,1,2,2124.96
21,0,5,107.06,1,2,587.52
35,1,8,106.04,2,1,893.37
70,1,70,82.04,1,2,5798.54
47,1,54,69.1,1,2,3783.46
79,1,61,61.78,0,0,3749.3
43,0,45,71.23,2,3,3137.97
37,1,61,70.47,1,3,4260.13
62,1,4,107.89,0,2,456.89
73,0,32,31.56,2,3,1042.36
30,1,11,145.99,0,1,1570.9
37,1,46,128.89,0,0,5941.04
40,0,25,141.06,0,0,3481.86
21,1,8,110.24,1,0,888.39
20,0,18,45.38,1,0,770.15
69,0,65,95.99,0,1,6219.6
28,1,35,36.64,0,1,1294.65
21,1,66,39.17,0,3,2569.49
65,1,4,115.95,2,1,508.81
36,1,61,59.24,0,0,3632.64
55,0,27,81.0,1,2,2144.43
39,1,67,23.92,0,2,1688.82
26,1,62,76.89,0,2,4817.14
22,0,71,95.8,1,3,6802.99
30,1,43,144.52,0,1,6105.89
23,0,11,69.75,2,1,822.98
27,1,29,19.16,0,3,583.17
38,1,38,79.89,1,3,2973.45
53,0,29,111.92,1,2,3280.71
23,0,40,148.7,0,2,5891.91
31,1,25,21.2,2,0,575.42
57,1,43,38.6,0,3,1687.23
34,1,65,47.99,0,2,3093.4
57,0,23,60.94,0,0,1422.57
45,0,38,54.37,1,2,1942.79
20,0,25,54.48,0,0,1345.25
70,0,60,82.09,0,1,4928.88
30,1,13,59.06,0,0,740.29
57,2,46,104.42,2,2,4819.31
34,0,25,124.78,0,0,3153.04
44,0,3,17.0,1,3,0.0
65,0,43,114.52,2,2,4886.31
70,0,30,40.3,0,3,1284.02
35,1,72,23.34,1,3,1718.11
52,0,45,129.26,0,2,5809.38
60,2,60,122.61,1,0,7361.21
48,2,10,39.84,0,1,398.04
25,0,37,59.35,2,2,2150.92
46,2,28,142.27,0,1,4009.79
53,0,55,137.45,0,2,7527.86
50,0,23,122.99,0,3,2854.09
73,0,66,136.27,2,3,9016.33
43,1,36,100.69,2,3,3610.05
65,1,28,62.18,1,2,1761.33
66,1,52,115.29,1,0,5976.45
44,0,44,94.95,1,3,4172.21
47,1,71,40.06,0,2,2961.38
42,2,12,146.57,0,1,1713.14
38,0,20,65.98,0,0,1371.56
76,1,47,73.03,1,0,3482.52
54,1,56,91.65,0,1,5131.69
78,0,56,104.72,2,1,5832.64
59,1,24,125.2,1,2,2995.14
50,0,37,114.25,0,0,4187.49
54,0,8,103.84,0,3,799.76
22,0,55,84.57,0,2,4614.09
59,1,29,29.02,0,0,899.35
26,0,36,119.26,2,1,4258.35
71,1,32,89.51,0,3,2868.46
41,0,10,56.95,0,0,497.68
63,1,60,50.11,0,3,2992.71
55,1,5,60.8,1,3,315.03
58,0,22,107.48,1,1,2464.43
25,0,38,34.76,2,2,1269.85
56,1,63,103.69,1,2,6517.77
80,0,23,29.19,0,1,733.51
75,1,51,14.18,1,0,740.09
21,0,67,21.26,0,3,1467.03
28,0,16,51.79,0,1,820.65
40,0,12,73.48,1,3,914.49
58,0,5,89.25,0,2,564.89
68,1,15,79.21,1,2,1233.12
66,1,19,21.41,2,3,374.57
58,0,52,138.32,2,2,7161.08
34,1,52,120.72,1,1,6265.33
61,1,65,80.54,0,2,5283.5
53,0,32,54.15,0,3,1785.95
68,0,8,10.38,1,0,141.04
22,1,41,111.96,0,2,4617.37
41,0,5,140.12,0,0,670.92
70,0,54,128.23,0,2,7017.28
31,1,57,126.64,1,3,7154.56
37,1,14,124.79,0,2,1662.81
28,1,31,10.14,1,2,363.34
55,0,19,149.89,2,1,2864.09
52,1,5,16.98,0,3,139.33
75,2,26,149.53,2,0,3868.89
21,0,43,11.78,0,0,501.1
53,0,43,124.61,0,2,5378.51
31,0,43,132.18,0,0,5676.31
78,1,12,148.3,0,2,1770.51
66,1,65,45.33,0,2,2938.68
54,0,19,123.08,1,2,2419.17
75,1,27,146.49,2,0,3990.52
57,1,14,93.17,0,1,1187.6
75,1,42,139.4,0,2,5830.97
54,0,50,67.25,0,2,3479.52
60,1,50,106.61,0,2,5211.48
21,0,27,124.3,1,1,3276.9
75,1,61,91.03,0,3,5604.28
28,1,12,68.54,0,1,798.01
72,1,60,43.02,1,1,2557.84
75,1,61,141.19,0,3,8555.45
70,2,13,57.88,1,1,741.72
65,0,39,136.8,0,1,5317.2
25,0,58,46.33,2,0,2703.43
22,1,23,118.62,2,3,2745.79
44,1,37,13.07,0,2,493.17
21,1,43,146.02,0,2,6162.4
77,0,2,135.59,0,3,221.65
52,0,18,88.36,0,2,1630.53
30,1,9,13.1,1,3,152.71
57,0,14,26.48,1,2,338.27
32,1,33,94.32,2,1,3120.22
24,0,68,118.15,1,2,7994.02
48,1,8,106.01,0,1,831.44
53,0,43,110.35,0,2,4786.2
25,1,22,68.95,1,0,1498.3
70,1,31,47.95,2,2,1489.3
79,1,17,19.96,2,2,398.94
76,2,15,99.94,1,3,1466.3
29,1,1,119.51,0,2,114.02
55,1,17,60.04,0,3,1050.54
20,1,67,139.89,0,1,9321.68
19,1,31,67.61,0,2,2031.24
38,1,38,119.84,0,3,4578.67
42,0,35,128.24,0,3,4519.95
47,0,20,67.29,0,2,1441.88
32,1,54,55.55,0,0,2975.06
48,0,3,84.0,2,3,273.32
44,0,60,147.14,1,0,8849.42
70,0,20,131.46,0,2,2689.62
69,0,21,128.78,0,1,2739.07
23,0,13,52.3,0,2,773.91
46,1,1,100.07,2,0,60.03
56,1,45,29.4,0,0,1333.48
34,1,42,39.6,0,3,1670.58
47,1,38,28.19,1,3,996.61
46,0,49,39.71,0,1,1875.18
55,0,13,16.33,2,2,214.84
36,1,22,95.05,1,3,2065.3
75,1,55,15.87,1,0,940.05
43,0,50,77.97,0,2,3876.38
41,1,49,70.01,0,3,3458.17
20,1,64,55.34,0,1,3589.49
42,0,13,110.51,0,0,1448.28
30,1,9,68.62,0,2,649.7
76,1,27,75.65,0,2,2024.89
74,1,28,14.52,0,1,434.86
46,0,23,49.11,0,2,1156.69
28,1,61,59.86,0,1,3673.88
71,1,57,41.49,2,2,2408.56
59,0,16,28.61,2,2,448.23
24,1,71,28.81,0,3,2060.77
55,2,52,145.09,0,0,7572.28
79,1,26,69.87,1,1,1809.6
28,0,29,94.55,0,2,2776.56
76,0,17,53.13,0,2,932.66
59,1,14,16.08,1,0,205.84
47,2,21,80.99,0,1,1701.63
55,1,8,43.22,0,2,292.9
52,1,15,98.04,1,2,1460.02
38,0,42,26.59,0,3,1162.13
72,1,55,104.12,0,2,5715.08
22,0,58,116.15,1,2,6782.08
28,0,70,93.18,0,2,6537.95
55,1,40,139.89,2,0,5536.41
19,1,40,136.56,0,2,5407.77
64,1,23,111.52,0,3,2541.9
55,1,40,60.86,1,1,2416.69
72,0,66,139.0,1,2,9099.16
37,1,36,60.72,2,0,2214.05
72,0,69,113.78,1,0,7829.29
78,0,27,105.29,0,1,2801.81
66,0,60,78.27,1,0,4778.29
56,0,14,147.99,0,3,2042.66
19,0,17,131.56,2,0,2168.5
80,0,48,140.39,1,2,6708.68
47,1,34,95.52,2,0,3260.99
50,1,50,26.88,0,0,1258.57
71,1,71,140.66,2,2,9975.23
79,0,35,47.76,2,1,1708.66
71,0,56,19.33,1,3,1138.37
63,0,28,84.21,0,3,2361.98
59,0,33,142.89,0,2,4728.07
68,0,16,149.61,0,0,2453.33
59,0,41,62.15,1,2,2533.07
27,1,69,141.44,0,2,9715.53
63,1,22,99.22,1,0,2089.37
47,1,28,130.5,0,0,3640.49
25,0,41,66.61,0,3,2726.74
20,0,1,112.25,0,1,160.57
71,2,65,127.84,2,0,8330.97
25,1,5,67.91,0,2,360.49
32,1,14,108.69,1,2,1543.21
55,0,66,128.7,2,0,8452.46
62,1,39,34.56,0,2,1365.06
64,0,26,26.76,0,3,712.41
71,0,2,107.46,2,2,206.38
71,0,59,105.6,2,3,6166.64
78,0,4,14.97,0,1,17.29
76,0,25,141.32,2,0,3486.43
59,0,64,97.46,0,3,6313.93
71,0,24,147.65,2,1,3445.02
54,1,28,117.27,1,2,3269.14
43,0,12,19.21,2,3,319.63
80,1,5,100.98,1,0,461.99
73,0,57,65.95,0,3,3849.22
36,1,18,91.66,0,0,1710.6
39,1,49,133.1,0,2,6526.3
34,1,20,41.7,0,0,794.51
68,0,38,128.91,2,2,4855.06
66,1,39,127.7,0,0,4932.58
70,1,27,106.01,0,2,2898.91
45,0,27,105.26,0,3,2793.58
18,1,41,135.83,2,3,5601.38
27,1,30,123.03,0,1,3680.12
29,0,36,86.84,0,2,3071.49
47,1,72,75.33,0,3,5474.07
25,1,42,149.54,1,3,6319.26
56,0,30,118.21,1,2,3524.02
50,0,33,146.81,1,3,4831.86
42,1,59,135.97,0,2,8013.5
54,0,13,136.91,2,3,1764.26
19,0,58,11.77,0,2,807.12
48,1,40,120.39,0,3,4831.15
28,1,4,30.53,0,2,112.25
60,0,36,48.89,0,0,1781.74
63,0,69,132.41,0,3,9120.04
18,0,3,120.1,1,2,451.81
27,1,29,42.46,1,0,1212.75
73,0,21,24.44,2,2,468.03
55,1,21,123.09,2,0,2633.17
53,1,12,69.09,2,3,840.71
65,1,63,36.4,2,1,2336.28
57,0,66,13.42,1,3,904.25
73,1,14,66.22,0,1,923.74
33,1,27,33.33,0,1,923.95
68,1,6,106.45,0,2,679.28
64,1,70,15.35,0,3,1090.88
70,1,12,99.02,2,0,1225.07
35,1,51,140.17,2,1,7272.13
25,1,25,58.41,2,1,1500.04
22,1,6,129.56,2,3,840.98
75,1,43,94.14,2,3,4104.18
55,1,12,14.7,0,3,223.02
28,1,26,53.05,2,0,1366.18
24,0,34,85.02,0,2,2928.27
46,1,41,130.71,2,0,5449.58
50,0,50,76.34,1,1,3828.79
76,0,15,112.21,0,2,1707.79
39,1,20,119.06,0,2,2321.92
68,0,72,137.86,1,1,9980.85
66,1,61,21.23,0,2,1269.44
31,0,52,114.23,0,2,5953.87
19,0,51,68.43,1,2,3441.48
19,0,59,142.3,1,1,8374.27
35,1,29,147.49,2,0,4296.18
37,0,36,15.94,1,0,607.88
39,0,9,86.9,0,2,881.11
61,1,58,49.46,1,3,2887.02
52,1,6,43.41,1,3,261.55
31,0,30,56.07,2,1,1816.45
33,1,65,96.4,0,0,6239.46
45,2,32,50.09,0,3,1649.79
23,0,50,85.93,0,3,4296.21
49,1,35,119.53,0,2,4232.02
70,1,68,28.32,1,2,1942.59
46,1,22,31.71,0,2,769.17
74,1,4,139.42,2,3,539.96
41,0,50,132.74,0,0,6599.19
69,1,14,118.84,1,2,1739.81
42,0,63,109.96,2,0,6845.6
60,1,14,60.56,0,0,863.89
59,0,66,81.32,0,2,5392.29
49,1,32,55.61,0,0,1856.69
41,1,69,65.12,2,2,4530.7
63,1,32,79.67,1,1,2538.62
18,1,35,145.75,2,1,5118.9
32,0,1,30.82,0,1,0.0
42,2,26,100.23,0,0,2629.7
65,0,50,17.32,1,2,902.04
55,1,63,24.06,0,3,1554.39
78,0,57,22.15,1,3,1341.41
23,0,44,120.96,0,1,5253.49
46,0,1,141.66,0,3,174.11
48,0,54,18.26,0,2,943.62
55,1,55,49.18,1,1,2713.7
36,0,54,135.03,2,2,7265.46
53,1,35,100.3,0,1,3483.48
39,0,67,65.51,2,3,4340.02
66,1,14,31.65,0,1,467.91
69,1,54,19.9,0,3,1114.27
64,1,66,126.7,2,3,8436.89
24,0,10,45.29,2,2,450.07
31,1,59,111.68,2,0,6616.23
65,0,43,130.24,2,2,5585.75
78,0,70,20.49,0,2,1396.92
43,1,70,64.12,0,1,4300.09
45,0,69,58.98,2,2,4071.84
63,0,40,118.2,1,0,4702.1
63,1,26,111.62,0,3,2799.91
49,1,12,92.16,1,1,1115.59
27,1,9,49.01,0,3,424.76
75,1,68,59.64,0,0,4058.64
62,0,65,131.55,1,2,8587.39
48,0,40,31.42,1,2,1207.43
30,1,70,76.58,0,1,5308.69
53,1,12,55.43,0,2,626.24
43,0,13,112.76,1,3,1436.71
35,0,44,63.22,1,2,2806.27
45,1,12,109.87,1,2,1342.96
26,2,30,64.68,2,2,1995.19
34,0,65,111.84,1,2,7350.25
41,0,71,84.12,0,1,5950.06
70,1,21,149.46,1,3,3137.47
28,0,50,17.0,1,2,806.25
30,1,2,65.45,2,3,34.65
52,1,55,63.5,0,3,3544.12
78,1,9,82.03,1,0,741.98
31,1,49,125.85,2,0,6179.19
50,0,42,117.59,2,1,4868.17
62,1,4,125.71,0,1,544.65
46,0,57,104.82,0,2,6021.9
24,2,65,10.01,0,3,607.79
42,1,60,35.73,0,1,2166.36
77,0,55,89.57,1,3,4969.49
53,0,69,136.0,1,2,9405.48
35,1,55,143.6,0,1,7924.54
55,0,15,59.82,1,2,891.73
74,1,47,84.37,0,2,4058.14
46,2,19,65.45,2,3,1279.11
60,1,7,74.6,2,3,545.58
68,2,55,56.26,0,1,3117.23
61,0,46,57.58,1,1,2681.99
76,1,69,118.73,0,3,8143.08
62,1,16,10.64,1,0,295.95
27,0,35,43.25,0,2,1592.59
66,0,42,107.72,0,1,4467.27
26,1,67,136.29,1,3,9160.92
79,0,50,99.67,0,0,4952.34
29,1,63,35.87,0,2,2255.04
40,0,4,113.3,0,2,435.11
70,1,38,19.91,0,1,796.97
34,0,37,26.91,0,3,1115.76
43,1,14,140.36,0,2,1924.84
24,0,12,54.81,2,2,712.88
24,2,49,147.09,2,0,7244.96
71,1,1,137.35,0,3,142.59
46,0,24,17.57,1,3,509.37
71,1,4,33.25,2,2,224.87
70,1,31,127.6,0,2,4058.85
39,0,71,13.76,0,3,998.31
48,1,24,101.58,0,3,2511.05
54,0,11,82.64,0,0,989.22
63,0,5,17.78,1,1,0.0
33,0,33,81.09,1,1,2638.85
52,1,12,92.85,1,3,1136.43
72,0,43,145.5,1,3,6208.99
20,1,14,105.8,1,1,1475.19
19,1,19,45.84,1,3,855.63
56,0,50,132.79,1,0,6608.53
32,0,71,108.16,1,3,7729.26
24,0,12,105.43,0,1,1295.8
40,1,59,74.54,2,1,4417.96
55,0,19,57.01,1,3,1142.06
33,1,44,44.15,1,1,1963.89
32,1,25,74.59,1,0,1883.83
23,0,1,99.73,0,2,108.35
39,1,14,53.36,1,2,735.09
71,0,51,75.87,1,2,3832.57
24,1,7,69.95,0,2,457.64
65,1,64,32.31,1,3,2066.94
29,0,12,69.14,2,3,841.9
54,0,22,132.07,0,3,2882.42
48,0,66,89.13,1,1,5893.28
23,1,31,73.35,1,1,2139.83
21,0,50,51.82,0,2,2541.44
47,0,10,115.14,2,2,1130.09
32,1,46,18.09,2,0,840.9
50,0,66,44.24,0,2,2944.0
73,0,43,129.07,0,0,5474.35
27,1,62,111.58,0,3,6865.42
71,0,45,116.52,0,2,5285.36
64,0,44,115.84,0,0,5046.04
30,0,5,72.27,2,2,310.61
67,0,27,131.16,0,3,3494.41
40,0,56,149.95,1,0,8427.49
76,0,12,99.98,0,2,1215.36
22,1,34,117.14,0,1,4019.55
51,1,31,26.26,1,1,776.19
60,1,63,43.5,0,3,2833.52
55,2,52,86.38,0,0,4488.79
35,1,60,76.11,0,1,4588.87
36,0,8,126.11,0,0,886.88
58,1,56,137.9,0,3,7615.95
66,0,26,43.37,2,2,1041.06
39,1,43,100.3,0,3,4344.55
42,0,70,88.85,0,2,6154.35
67,1,1,95.96,0,2,133.01
57,1,71,37.4,0,3,2644.42
62,0,29,148.37,0,1,4308.55
31,0,7,75.66,0,3,608.32
31,1,33,10.37,1,1,357.0
47,0,5,15.41,2,1,69.86
79,2,2,46.91,0,3,136.96
44,1,22,63.1,0,2,1362.9
73,0,38,122.97,0,3,4574.62
38,1,59,148.82,0,1,8840.75
75,0,71,50.41,1,0,3677.7
51,0,22,102.02,0,3,2233.87
35,0,8,78.1,1,1,603.7
50,1,15,130.62,2,0,1867.95
28,1,53,87.17,1,2,4569.77
46,0,1,139.96,1,2,113.47
25,1,4,12.29,0,2,27.32
78,1,29,16.54,2,0,433.75
45,0,50,112.61,0,2,5545.91
34,1,22,111.88,1,2,2487.08
23,1,26,78.2,0,2,2040.55
66,0,30,25.1,0,1,758.64
43,1,72,82.64,1,3,5903.52
77,1,20,23.45,0,3,492.82
34,0,62,49.92,0,0,3036.18
54,2,66,22.77,0,2,1506.48
47,0,34,67.55,2,0,2282.13
28,0,24,15.14,0,2,322.48
61,0,11,135.76,1,0,1440.7
36,0,27,28.62,1,1,749.21
28,1,66,30.83,0,0,1947.98
55,1,37,121.67,0,2,4555.15
32,1,47,58.11,0,1,2684.88
65,0,59,55.36,1,2,3143.17
40,0,50,85.5,2,3,4194.31
78,1,27,19.58,0,1,574.19
38,1,54,65.77,0,1,3543.97
69,1,52,61.53,1,3,3219.91
62,0,64,40.81,1,1,2540.19
79,0,15,44.63,0,1,698.61
43,1,53,38.4,1,3,1933.05
74,1,30,32.55,0,3,882.36
62,1,11,131.9,0,2,1362.46
49,0,62,39.53,1,2,2481.05
79,0,1,135.85,1,2,74.19
21,0,15,95.75,0,2,1404.0
66,2,32,71.71,0,2,2302.12
57,0,19,118.69,0,3,2250.24
53,0,35,94.7,1,0,3316.15
53,1,55,39.16,1,1,2168.94
19,0,32,96.59,1,3,3125.75
57,1,43,53.93,2,2,2200.6
46,0,19,47.87,0,2,924.76
29,0,55,49.73,2,1,2735.01
45,1,40,59.46,2,3,2406.44
77,1,4,115.71,0,0,413.98
27,1,55,95.78,0,0,5252.01
68,0,45,93.88,0,0,4151.76
51,0,66,109.51,1,3,7220.45
78,0,23,37.59,2,1,860.65
40,0,11,31.72,2,0,396.39
61,1,38,28.39,0,3,1007.15
26,0,8,54.16,0,1,330.35
70,1,33,113.86,1,0,3829.38
73,1,44,27.14,0,2,1135.98
35,0,40,50.34,1,2,2075.11
47,0,10,47.52,0,0,444.02
69,0,11,89.53,0,1,1046.01
32,1,32,65.9,0,2,2121.13
48,0,28,10.21,0,2,315.61
67,1,21,118.72,1,1,2541.08
20,0,15,25.34,0,0,501.35
28,1,16,46.24,0,2,698.38
60,0,62,28.37,1,2,1734.22
39,0,9,89.29,1,3,818.49
76,0,38,29.08,0,2,1166.78
34,1,61,72.15,1,0,4415.08
44,0,68,116.52,0,2,7965.46
71,1,63,116.73,0,1,7289.13
74,1,60,81.37,0,1,4959.19
28,0,68,73.63,0,3,5059.24
54,1,56,70.91,0,3,3907.03
50,0,57,144.19,0,3,8190.94
25,0,12,137.02,0,0,1638.21
36,0,42,60.25,0,0,2382.93
37,1,48,120.19,1,1,5793.98
53,0,34,106.1,2,3,3566.51
35,0,24,104.7,1,1,2538.22
41,1,41,38.76,2,2,1541.49
39,1,69,80.24,2,3,5531.96
26,0,41,84.68,2,3,3489.29
47,0,16,19.01,0,0,285.06
33,0,36,124.57,2,2,4539.3
62,1,29,98.66,1,2,2963.33
37,0,44,89.32,0,2,3903.04
54,0,36,45.57,1,3,1574.84
44,0,51,33.32,0,2,1744.57
50,1,19,96.28,1,2,1856.97
45,1,59,30.64,0,1,1679.99
31,0,1,114.05,2,1,155.46
23,2,37,70.03,2,0,2582.25
63,1,65,54.17,1,0,3480.93
57,1,14,147.61,0,2,1987.32
24,1,5,17.21,0,3,29.92
74,0,33,78.49,0,2,2565.18
70,1,68,51.96,0,2,3451.49
49,1,24,51.93,0,2,1251.56
48,1,67,61.13,1,2,4116.67
59,2,57,94.65,0,2,5375.41
41,1,31,72.38,0,1,2253.75
57,0,45,124.86,0,2,5686.16
59,0,49,68.98,1,0,3395.79
78,1,24,84.98,0,2,1978.27
71,1,25,14.06,0,2,293.47
32,0,26,86.05,2,2,2260.07
78,0,66,52.34,1,2,3495.31
23,0,4,91.1,1,0,364.39
37,0,68,144.92,0,2,9872.94
50,0,27,64.4,0,3,1721.11
53,1,71,28.88,0,0,2048.64
79,0,70,35.27,2,3,2482.63
31,1,11,99.28,2,3,1111.74
77,1,71,113.53,2,0,8032.05
56,0,26,75.47,0,0,2075.66
59,0,60,15.49,0,2,1012.09
69,0,47,147.8,0,3,6941.8
70,1,16,103.48,0,1,1616.89
26,1,26,120.07,2,3,3080.13
18,1,66,86.34,1,0,5697.59
63,0,67,19.21,0,2,1245.58
25,1,33,103.44,0,3,3462.21
27,1,39,118.06,1,2,4561.32
35,0,67,65.43,1,1,4331.35
32,0,44,127.52,0,1,5600.31
75,1,34,54.36,0,3,1778.07
69,1,41,70.88,0,3,2975.15
25,1,67,76.19,1,1,5120.9
37,2,71,130.98,0,1,9322.53
56,0,48,130.63,0,3,6236.93
69,1,5,40.01,1,1,174.81
21,0,70,39.31,0,1,2869.89
53,1,47,98.59,0,1,4689.28
75,0,6,50.42,1,1,331.11
58,1,24,96.87,1,0,2309.19
65,1,68,111.0,0,2,7519.9
25,1,4,81.41,0,1,300.29
49,0,40,99.04,1,3,4022.78
28,0,36,114.16,2,0,4030.37
33,0,9,31.27,2,2,268.0
21,0,16,18.2,0,2,268.12
50,1,64,94.29,2,3,6047.12
54,1,66,85.67,0,0,5655.21
53,1,62,143.8,0,1,8978.31
53,0,39,51.99,2,2,2048.6
62,1,2,17.82,1,0,57.81
47,1,40,10.56,2,1,460.91
59,1,9,115.2,0,2,1034.55
36,1,37,83.65,1,2,3095.49
42,0,38,78.65,0,1,2950.89
26,0,41,132.97,2,1,5381.27
52,0,41,134.85,0,2,5515.52
46,0,63,75.03,0,2,4729.86
45,1,8,89.99,2,2,719.59
80,0,25,22.84,2,0,596.73
21,2,50,117.92,2,2,5864.75
24,0,26,39.07,0,2,975.53
44,1,48,76.82,0,1,3657.93
72,0,49,118.01,0,0,5805.83
78,1,64,22.09,0,2,1393.0
63,0,15,135.22,1,1,2055.58
65,1,19,66.5,0,2,1204.95
25,0,46,76.82,1,3,3537.93
55,0,58,62.9,1,1,3656.57
79,0,63,16.03,2,1,990.89
73,1,44,64.53,1,1,2837.16
72,1,40,78.78,0,3,3112.9
40,0,14,44.32,1,3,693.01
33,0,50,105.35,0,0,5313.87
30,0,42,92.89,0,3,3820.96
22,0,66,55.71,1,1,3640.05
41,0,42,78.24,1,3,3299.76
78,1,72,141.25,0,0,10181.23
67,1,53,149.86,0,1,7856.91
41,0,44,27.44,0,2,1240.7
57,1,30,32.84,0,1,1015.93
24,0,13,94.62,1,3,1299.24
46,1,8,16.77,1,2,168.82
78,1,5,20.45,1,2,105.26
58,0,40,14.0,2,1,576.78
43,1,69,91.82,0,3,6338.38
46,1,62,10.21,0,2,636.72
76,0,59,108.21,1,1,6444.52
53,0,6,25.45,0,2,105.51
46,0,12,107.61,1,1,1181.41
51,0,48,20.23,1,1,1039.14
69,0,53,118.15,0,0,6215.97
